#chr	start	end	geneName;geneId
15	59422112	59670098	MYO1E;ENSG00000157483
15	59494041	59505704	LDHAL6B;ENSG00000171989
15	59659891	59820747	FAM81A;ENSG00000157470
15	59882073	59937437	GCNT3;ENSG00000140297
15	59925260	59954739	GTF2A2;ENSG00000140307
15	59946344	59986732	BNIP2;ENSG00000140299
15	60291420	60358928	FOXB1;ENSG00000171956
15	60634332	60700081	ANXA2;ENSG00000182718
15	60706807	60776358	NARG2;ENSG00000128915
15	60775482	61526517	RORA;ENSG00000069667
15	62139587	62357671	VPS13C;ENSG00000129003
15	62354175	62368115	C2CD4A;ENSG00000198535
15	62450733	62462481	C2CD4B;ENSG00000205502
15	62677724	63141829	TLN2;ENSG00000171914
15	62924370	62942489	RP11-625H11.1;ENSG00000259458
15	63329830	63369113	TPM1;ENSG00000140416
15	63408998	63439259	LACTB;ENSG00000103642
15	63413070	63455219	RPS27L;ENSG00000185088
15	63476667	63564980	RAB8B;ENSG00000166128
15	63563216	63606324	APH1B;ENSG00000138613
15	63608576	63679359	CA12;ENSG00000074410
15	63791792	63891838	USP3;ENSG00000140455
15	63884551	63899626	FBXL22;ENSG00000197361
15	63884591	63898884	AC118274.1;ENSG00000259662
15	63895816	64131140	HERC1;ENSG00000103657
15	64194234	64369231	DAPK2;ENSG00000035664
15	64359757	64391216	FAM96A;ENSG00000166797
15	64381321	64443288	SNX1;ENSG00000028528
15	64438913	64454679	SNX22;ENSG00000157734
15	64443010	64460403	PPIB;ENSG00000166794
15	64452715	64653441	CSNK1G1;ENSG00000169118
15	64652192	64684885	KIAA0101;ENSG00000166803
15	64674946	64752501	TRIP4;ENSG00000103671
15	64747940	64800256	RP11-702L15.2;ENSG00000259220
15	64786490	64983263	ZNF609;ENSG00000180357
15	64974771	65000479	OAZ2;ENSG00000180304
15	65027090	65072785	RBPMS2;ENSG00000166831
15	65102830	65122866	PIF1;ENSG00000140451
15	65129081	65228117	AC069368.3;ENSG00000249240
15	65129087	65165205	PLEKHO2;ENSG00000241839
15	65199100	65256041	ANKDD1A;ENSG00000166839
15	65250361	65287647	SPG21;ENSG00000090487
15	65289844	65326976	MTFMT;ENSG00000103707
15	65332707	65350733	SLC51B;ENSG00000186198
15	65340678	65374027	RASL12;ENSG00000103710
15	65364153	65377275	KBTBD13;ENSG00000234438
15	65380337	65412534	UBAP1L;ENSG00000246922
15	65404716	65431173	PDCD7;ENSG00000090470
15	65435556	65482679	CLPX;ENSG00000166855
15	65483336	65508825	CILP;ENSG00000138615
15	65521797	65597955	PARP16;ENSG00000138617
15	65614464	65675377	IGDCC3;ENSG00000174498
15	65668801	65720409	IGDCC4;ENSG00000103742
15	65729800	65815041	DPP8;ENSG00000074603
15	65817755	65875686	PTPLAD1;ENSG00000074696
15	65866090	65908626	C15orf44;ENSG00000138614
15	65898703	65958332	SLC24A1;ENSG00000074621
15	65945383	66089630	DENND4A;ENSG00000174485
15	66013391	66189328	RAB11A;ENSG00000103769
15	66182416	66551084	MEGF11;ENSG00000157890
15	66580554	66631235	DIS3L;ENSG00000166938
15	66623543	66684083	TIPIN;ENSG00000075131
15	66674154	66789753	MAP2K1;ENSG00000169032
15	66777643	66795150	SNAPC5;ENSG00000174446
15	66785354	66821869	RPL4;ENSG00000174444
15	66792296	66847114	ZWILCH;ENSG00000174442
15	66834516	66863316	LCTL;ENSG00000188501
15	66869527	66983131	RP11-321F6.1;ENSG00000259471
15	66989565	67079337	SMAD6;ENSG00000137834
15	67351100	67492532	SMAD3;ENSG00000166949
15	67430071	67444276	RP11-342M21.2;ENSG00000259202
15	67488370	67552532	AAGAB;ENSG00000103591
15	67542137	67799597	IQCH;ENSG00000103599
15	67808405	67824627	C15orf61;ENSG00000189227
15	67830046	68104460	MAP2K5;ENSG00000137764
15	68107041	68131898	SKOR1;ENSG00000188779
15	68341516	68488095	PIAS1;ENSG00000033800
15	68478042	68503416	CALML4;ENSG00000129007
15	68481138	68527055	RP11-315D16.2;ENSG00000260007
15	68494329	68554548	CLN6;ENSG00000128973
15	68565140	68593202	FEM1B;ENSG00000169018
15	68589049	68729500	ITGA11;ENSG00000137809
15	68866307	69025144	CORO2B;ENSG00000103647
15	69065873	69118235	ANP32A;ENSG00000140350
15	69105559	69244149	SPESP1;ENSG00000258484
15	69217863	69360082	NOX5;ENSG00000255346
15	69447922	69569543	GLCE;ENSG00000138604
15	69586285	69705118	PAQR5;ENSG00000137819
15	69701584	69745763	KIF23;ENSG00000137807
15	69740122	69753254	RPLP1;ENSG00000137818
15	70335128	70395514	TLE3;ENSG00000140332
15	70941892	71060931	UACA;ENSG00000137831
15	71118862	71151497	LARP6;ENSG00000166173
15	71140577	71347417	LRRC49;ENSG00000137821
15	71168680	71190123	THAP10;ENSG00000129028
15	71384290	72080721	THSD4;ENSG00000187720
15	71397582	71412832	CT62;ENSG00000225362
15	72109631	72415917	MYO9A;ENSG00000066933
15	72401598	72438310	SENP8;ENSG00000166192
15	72447147	72495125	GRAMD2;ENSG00000175318
15	72486369	72529163	PKM;ENSG00000067225
15	72528521	72570339	PARP6;ENSG00000137817
15	72554086	72617469	CELF6;ENSG00000140488
15	72630774	72673816	HEXA;ENSG00000213614
15	72685613	72705369	TMEM202;ENSG00000187806
15	72761666	72884691	ARIH1;ENSG00000166233
15	72942078	72963734	GOLGA6B;ENSG00000215186
15	72963123	72983489	HIGD2B;ENSG00000175202
15	72973526	73035816	BBS4;ENSG00000140463
15	73038709	73083186	ADPGK;ENSG00000159322
15	73339050	73602546	NEO1;ENSG00000067141
15	73607199	73666604	HCN4;ENSG00000138622
15	73730498	73857354	C15orf60;ENSG00000183324
15	73847354	73931474	NPTN;ENSG00000156642
15	73971306	74011858	CD276;ENSG00000103855
15	74027140	74050087	C15orf59;ENSG00000205363
15	74160948	74186554	TBC1D21;ENSG00000167139
15	74213329	74249477	LOXL1;ENSG00000129038
15	74270546	74291962	STOML1;ENSG00000067221
15	74282013	74345152	PML;ENSG00000140464
15	74357197	74379890	GOLGA6A;ENSG00000159289
15	74387651	74435880	ISLR2;ENSG00000167178
15	74413255	74426618	RP11-247C2.2;ENSG00000248540
15	74461011	74474212	ISLR;ENSG00000129009
15	74466806	74509607	STRA6;ENSG00000137868
15	74504612	74633812	CCDC33;ENSG00000140481
15	74625099	74665080	CYP11A1;ENSG00000140459
15	74696629	74731807	SEMA7A;ENSG00000138623
15	74733317	74758522	UBL7;ENSG00000138629
15	74828517	74895471	ARID3B;ENSG00000179361
15	74885840	74937056	CLK3;ENSG00000179335
15	74917898	74993632	EDC3;ENSG00000179151
15	75006882	75022950	CYP1A1;ENSG00000140465
15	75036184	75053542	CYP1A2;ENSG00000140505
15	75069397	75100538	CSK;ENSG00000103653
15	75100056	75123098	LMAN1L;ENSG00000140506
15	75113887	75129140	CPLX3;ENSG00000213578
15	75123456	75140686	ULK3;ENSG00000140474
15	75131070	75170705	SCAMP2;ENSG00000140497
15	75177345	75196797	MPI;ENSG00000178802
15	75187327	75204461	FAM219B;ENSG00000178761
15	75207131	75235508	COX5A;ENSG00000178741
15	75241756	75254804	RPP25;ENSG00000178718
15	75244559	75318836	SCAMP5;ENSG00000198794
15	75310895	75414802	PPCDC;ENSG00000138621
15	75482983	75509509	C15orf39;ENSG00000167173
15	75545939	75567539	GOLGA6C;ENSG00000167195
15	75570175	75591815	GOLGA6D;ENSG00000140478
15	75623231	75639267	COMMD4;ENSG00000140365
15	75634295	75652591	NEIL1;ENSG00000140398
15	75643132	75665970	MAN2C1;ENSG00000140400
15	75656719	75753182	SIN3A;ENSG00000169375
15	75754461	75876629	PTPN9;ENSG00000169410
15	75885423	75923809	SNUPN;ENSG00000169371
15	75926425	75946046	IMP3;ENSG00000177971
15	75935246	75959641	SNX33;ENSG00000173548
15	75961662	76010188	CSPG4;ENSG00000173546
15	75965671	75978092	AC105020.1;ENSG00000203392
15	76011317	76025028	ODF3L1;ENSG00000182950
15	76025310	76036567	AC019294.1;ENSG00000256530
15	76130621	76198418	UBE2Q2;ENSG00000140367
15	76191199	76232608	FBXO22;ENSG00000167196
15	76223309	76357135	NRG4;ENSG00000169752
15	76347177	76526461	C15orf27;ENSG00000169758
15	76502695	76608812	ETFA;ENSG00000140374
15	76624064	76639816	ISL2;ENSG00000159556
15	76635525	77202784	SCAPER;ENSG00000140386
15	77218959	77247600	RCN2;ENSG00000117906
15	77280699	77334672	PSTPIP1;ENSG00000140368
15	77331358	77381325	TSPAN3;ENSG00000140391
15	77395470	77717485	PEAK1;ENSG00000173517
15	77707753	77782948	HMG20A;ENSG00000140382
15	77900368	78118241	LINGO1;ENSG00000169783
15	78271377	78375065	TBC1D2B;ENSG00000167202
15	78365149	78402250	SH2D7;ENSG00000183476
15	78391947	78428885	CIB2;ENSG00000136425
15	78418839	78469290	IDH3A;ENSG00000166411
15	78454809	78543029	ACSBG1;ENSG00000103740
15	78551427	78579537	DNAJA4;ENSG00000140403
15	78565176	78597135	WDR61;ENSG00000140395
15	78627665	78645571	CRABP1;ENSG00000166426
15	78724772	78798797	IREB2;ENSG00000136381
15	78794905	78834713	AGPHD1;ENSG00000188266
15	78827746	78846603	PSMA4;ENSG00000041357
15	78852861	78892610	CHRNA5;ENSG00000169684
15	78880393	78918636	CHRNA3;ENSG00000080644
15	78911460	79017627	CHRNB4;ENSG00000117971
15	79046544	79108772	ADAMTS7;ENSG00000136378
15	79097828	79195474	MORF4L1;ENSG00000185787
15	79208399	79246915	CTSH;ENSG00000103811
15	79247288	79388114	RASGRF1;ENSG00000058335
15	79570145	79595579	ANKRD34C;ENSG00000235711
15	79598403	79709333	TMED3;ENSG00000166557
15	79719857	79769631	KIAA1024;ENSG00000169330
15	80120926	80194720	MTHFS;ENSG00000136371
15	80132536	80221095	RP11-38G5.1;ENSG00000259332
15	80186181	80221043	ST20;ENSG00000180953
15	80210112	80222193	C15orf37;ENSG00000259642
15	80210506	80222193	AC015871.2;ENSG00000257028
15	80248230	80268787	BCL2A1;ENSG00000140379
15	80346909	80435734	ZFAND6;ENSG00000086666
15	80439831	80484287	FAH;ENSG00000103876
15	80632194	80700916	RP11-210M15.2;ENSG00000259495
15	80691691	80895277	ARNT2;ENSG00000172379
15	80967024	81052961	FAM108C1;ENSG00000136379
15	81066683	81249116	KIAA1199;ENSG00000103888
15	81183531	81207117	RP11-351M8.1;ENSG00000259649
15	81234666	81287218	MESDC2;ENSG00000117899
15	81288294	81301341	MESDC1;ENSG00000140406
15	81294373	81446515	C15orf26;ENSG00000156206
15	81446915	81610103	IL16;ENSG00000172349
15	81596393	81621523	STARD5;ENSG00000172345
15	81618557	81671553	TMC3;ENSG00000188869
15	82329118	82343481	MEX3B;ENSG00000183496
15	82375934	82395034	RP11-597K23.2;ENSG00000259518
15	82417570	82560103	EFTUD1;ENSG00000140598
15	82550150	82582270	FAM154B;ENSG00000188659
15	82630129	82646705	GOLGA6L10;ENSG00000205281
15	82717222	82736337	GOLGA6L9;ENSG00000197978
15	82816157	82829971	RPS17;ENSG00000184779
15	82925437	82944158	RP13-996F3.5;ENSG00000215749
15	83006378	83023197	RP13-996F3.4;ENSG00000259243
15	83093709	83113084	RP11-152F13.5;ENSG00000196648
15	83200503	83214314	RPS17L;ENSG00000182774
15	83204619	83236123	RP11-379H8.1;ENSG00000261086
15	83206950	83322611	CPEB1;ENSG00000214575
15	83323032	83383665	AP3B2;ENSG00000103723
15	83419113	83479821	FSD2;ENSG00000186628
15	83473379	83508610	WHAMM;ENSG00000156232
15	83504837	83659660	HOMER2;ENSG00000103942
15	83649958	83664808	FAM103A1;ENSG00000169612
15	83652192	83685392	C15orf40;ENSG00000169609
15	83680173	83741105	BTBD1;ENSG00000064726
15	83771158	83818605	TM6SF1;ENSG00000136404
15	83779319	83881769	RP11-382A20.3;ENSG00000166503
15	83919654	83958465	BNC1;ENSG00000169594
15	84110979	84292494	SH3GL3;ENSG00000140600
15	84317837	84713593	ADAMTSL3;ENSG00000156218
15	84836241	84855985	RP11-182J1.16;ENSG00000259511
15	84899524	84919119	RP11-671M22.1;ENSG00000184206
15	85139216	85176026	ZSCAN2;ENSG00000176371
15	85180998	85202573	WDR73;ENSG00000177082
15	85193359	85206793	NMB;ENSG00000197696
15	85207774	85264946	SEC11A;ENSG00000140612
15	85286865	85354658	ZNF592;ENSG00000166716
15	85354910	85421712	ALPK3;ENSG00000136383
15	85422884	85523875	SLC28A1;ENSG00000156222
15	85518670	85687375	PDE8A;ENSG00000073417
15	85918801	86297585	AKAP13;ENSG00000170776
15	86297553	86343260	KLHL25;ENSG00000183655
15	86680226	87577282	AGBL1;ENSG00000166748
15	88397981	88804998	NTRK3;ENSG00000140538
15	88997706	89015649	MRPL46;ENSG00000259494
15	89005683	89027221	MRPS11;ENSG00000181991
15	89049789	89094905	DET1;ENSG00000140543
15	89159526	89180512	AEN;ENSG00000181026
15	89174383	89204713	ISG20;ENSG00000172183
15	89341673	89423584	ACAN;ENSG00000157766
15	89415518	89443856	HAPLN3;ENSG00000140511
15	89436915	89461641	MFGE8;ENSG00000140545
15	89625689	89750590	ABHD2;ENSG00000140526
15	89748099	89769981	RLBP1;ENSG00000140522
15	89782179	89865491	FANCI;ENSG00000140525
15	89854533	89883091	POLG;ENSG00000140521
15	89993679	90044843	RHCG;ENSG00000140519
15	90113712	90179286	TICRR;ENSG00000140534
15	90147019	90203681	KIF7;ENSG00000166813
15	90202595	90227657	PLIN1;ENSG00000166819
15	90215994	90239013	PEX11A;ENSG00000166821
15	90229027	90291868	WDR93;ENSG00000140527
15	90286891	90299540	MESP1;ENSG00000166823
15	90298821	90326981	MESP2;ENSG00000188095
15	90323119	90363632	ANPEP;ENSG00000166825
15	90368830	90442573	AP3S2;ENSG00000157823
15	90372539	90461113	C15orf38-AP3S2;ENSG00000250021
15	90438158	90461187	C15orf38;ENSG00000242498
15	90539623	90630437	ZNF710;ENSG00000140548
15	90621276	90650735	IDH2;ENSG00000182054
15	90698835	90777910	SEMA4B;ENSG00000185033
15	90768206	90782278	CIB1;ENSG00000185043
15	90772039	90790314	GDPGP1;ENSG00000183208
15	90787761	90813198	TTLL13;ENSG00000213471
15	90803890	90821462	NGRN;ENSG00000182768
15	90885818	90897668	GABARAPL3;ENSG00000238244
15	90890476	90914323	ZNF774;ENSG00000196391
15	90926449	91050474	IQGAP1;ENSG00000140575
15	91068156	91193576	CRTC3;ENSG00000140577
15	91255557	91363858	BLM;ENSG00000197299
15	91406821	91431687	FURIN;ENSG00000140564
15	91421924	91444005	FES;ENSG00000182511
15	91440447	91470813	MAN2A2;ENSG00000196547
15	91466727	91502322	UNC45A;ENSG00000140553
15	91469147	91480798	HDDC3;ENSG00000184508
15	91493099	91511348	RCCD1;ENSG00000166965
15	91504269	91543858	PRC1;ENSG00000198901
15	91536645	91570832	VPS33B;ENSG00000184056
15	91638179	91849538	SV2B;ENSG00000185518
15	92391924	92720664	SLCO3A1;ENSG00000176463
15	92932057	93020639	ST8SIA2;ENSG00000140557
15	93009883	93049346	C15orf32;ENSG00000183643
15	93155672	93358113	FAM174B;ENSG00000185442
15	93420936	93576236	CHD2;ENSG00000173575
15	93581635	93637432	RGMA;ENSG00000182175
15	94769766	95028631	MCTP2;ENSG00000140563
15	96826279	96836659	AC016251.1;ENSG00000205148
15	96864166	96888491	NR2F2;ENSG00000185551
15	97321618	97333844	SPATA8;ENSG00000185594
15	98280447	98422779	RP11-82I10.1;ENSG00000251209
15	98457783	98522067	ARRDC4;ENSG00000140450
15	98975390	99062610	FAM169B;ENSG00000185087
15	99187199	99512758	IGF1R;ENSG00000140443
15	99506458	99556023	PGPEP1L;ENSG00000183571
15	99633419	99680797	SYNM;ENSG00000182253
15	99671527	99796427	TTC23;ENSG00000103852
15	99786566	99935933	LRRC28;ENSG00000168904
15	100012369	100261670	MEF2A;ENSG00000068305
15	100250905	100278765	LYSMD4;ENSG00000183060
15	100250907	100263028	AC022692.1;ENSG00000214397
15	100342227	100422352	CTD-2054N24.2;ENSG00000259363
15	100506793	100887209	ADAMTS17;ENSG00000140470
15	100935599	101090199	CERS3;ENSG00000154227
15	101094573	101148434	LINS;ENSG00000140471
15	101137738	101196909	ASB7;ENSG00000183475
15	101397128	101461830	ALDH1A3;ENSG00000184254
15	101454419	101615316	LRRK1;ENSG00000154237
15	101710927	101797136	CHSY1;ENSG00000131873
15	101806021	101822704	VIMP;ENSG00000131871
15	101816714	101840486	SNRPA1;ENSG00000131876
15	101835817	102070404	PCSK6;ENSG00000140479
15	102156846	102197593	TM2D3;ENSG00000184277
15	102188800	102269806	TARSL2;ENSG00000185418
15	102272297	102290912	RP11-89K11.1;ENSG00000259658
15	102340901	102351875	OR4F6;ENSG00000184140
15	102353365	102364349	OR4F15;ENSG00000182854
15	102457244	102468297	OR4F4;ENSG00000177693
16	59042	74451	WASH4P;ENSG00000234769
16	91406	108627	POLR3K;ENSG00000161980
16	98009	112668	SNRNP25;ENSG00000161981
16	103057	131353	RHBDF1;ENSG00000007384
16	122005	140851	MPG;ENSG00000103152
16	129272	193858	NPRL3;ENSG00000103148
16	197685	209501	HBZ;ENSG00000130656
16	198890	221766	HBM;ENSG00000206177
16	217845	228708	HBA2;ENSG00000188536
16	221678	232520	HBA1;ENSG00000206172
16	225451	236179	HBQ1;ENSG00000086506
16	233967	284461	LUC7L;ENSG00000007392
16	279544	324941	ITFG3;ENSG00000167930
16	313299	330979	RGS11;ENSG00000076344
16	313725	338002	ARHGDIG;ENSG00000242173
16	328151	342214	PDIA2;ENSG00000185615
16	332439	407672	AXIN1;ENSG00000103126
16	411926	425567	MRPL28;ENSG00000086504
16	415772	442112	TMEM8A;ENSG00000129925
16	441724	465366	NME4;ENSG00000103202
16	446825	467486	DECR2;ENSG00000242612
16	470618	578010	RAB11FIP3;ENSG00000090565
16	572716	609635	SOLH;ENSG00000103326
16	605421	620527	C16orf11;ENSG00000161992
16	611994	639135	PIGQ;ENSG00000007541
16	611995	624494	NHLRC4;ENSG00000257108
16	634356	684271	RAB40C;ENSG00000197562
16	674238	689115	WFIKKN1;ENSG00000127578
16	679428	691357	C16orf13;ENSG00000130731
16	686812	703473	FAM195A;ENSG00000172366
16	688261	823864	MSLN;ENSG00000102854
16	694310	722832	WDR90;ENSG00000161996
16	713085	729173	RHOT2;ENSG00000140983
16	720665	733267	RHBDL1;ENSG00000103269
16	725223	737798	STUB1;ENSG00000103266
16	726670	739528	JMJD8;ENSG00000161999
16	729621	745443	WDR24;ENSG00000127580
16	737499	760828	FBXL16;ENSG00000127585
16	760114	774498	METRN;ENSG00000103260
16	765580	777600	FAM173A;ENSG00000103254
16	767581	781953	CCDC78;ENSG00000162004
16	771935	790524	HAGHL;ENSG00000103253
16	774752	796328	NARFL;ENSG00000103245
16	814427	838369	MSLNL;ENSG00000162006
16	829973	843396	RPUSD1;ENSG00000007376
16	833045	855736	CHTF18;ENSG00000127586
16	843040	855732	GNG13;ENSG00000127588
16	850442	868860	PRR25;ENSG00000167945
16	898633	1036317	LMF1;ENSG00000103227
16	1026807	1041978	SOX8;ENSG00000005513
16	1117755	1136453	SSTR5;ENSG00000162009
16	1135004	1151243	C1QTNF8;ENSG00000184471
16	1198240	1276770	CACNA1H;ENSG00000196557
16	1266650	1280256	TPSG1;ENSG00000116176
16	1272271	1285213	TPSB2;ENSG00000197253
16	1285696	1298618	TPSAB1;ENSG00000172236
16	1301059	1313531	TPSD1;ENSG00000095917
16	1350547	1382018	UBE2I;ENSG00000103275
16	1378601	1404438	BAIAP3;ENSG00000007516
16	1394240	1406911	TSR3;ENSG00000007520
16	1396923	1418351	GNPTG;ENSG00000090581
16	1408205	1469751	UNKL;ENSG00000059145
16	1464744	1484344	C16orf91;ENSG00000174109
16	1479383	1499556	CCDC154;ENSG00000197599
16	1489934	1530580	CLCN7;ENSG00000103249
16	1530886	1543981	PTX4;ENSG00000251692
16	1538344	1565457	TELO2;ENSG00000100726
16	1555427	1667110	IFT140;ENSG00000187535
16	1573688	1610580	TMEM204;ENSG00000131634
16	1657325	1732908	CRAMP1L;ENSG00000007545
16	1723256	1757280	HN1L;ENSG00000206053
16	1751183	1825317	MAPK8IP3;ENSG00000138834
16	1815286	1826730	NME3;ENSG00000103024
16	1816890	1828155	MRPS34;ENSG00000074071
16	1818207	1836708	EME2;ENSG00000197774
16	1821712	1837820	SPSB3;ENSG00000162032
16	1823037	1848700	RP11-31I10.4;ENSG00000261661
16	1827901	1844191	NUBP2;ENSG00000095906
16	1835413	1849971	IGFALS;ENSG00000099769
16	1840620	1882194	HAGH;ENSG00000063854
16	1871967	1895207	FAHD1;ENSG00000180185
16	1878983	1939294	MEIOB;ENSG00000162039
16	1956463	1973440	HS3ST6;ENSG00000162040
16	1983210	1998326	MSRB1;ENSG00000198736
16	1988974	2012606	RPL3L;ENSG00000140986
16	2004508	2016975	NDUFB10;ENSG00000140990
16	2007052	2019860	RPS2;ENSG00000140988
16	2011823	2023975	RNF151;ENSG00000179580
16	2017037	2037933	TBL3;ENSG00000183751
16	2023917	2039192	NOXO1;ENSG00000196408
16	2029207	2042749	GFER;ENSG00000127554
16	2034660	2049275	SYNGR3;ENSG00000127561
16	2042654	2064823	ZNF598;ENSG00000167962
16	2054926	2075755	NPW;ENSG00000183971
16	2070356	2094026	SLC9A3R2;ENSG00000065054
16	2084815	2102866	NTHL1;ENSG00000065057
16	2092465	2143715	TSC2;ENSG00000103197
16	2133710	2190898	PKD1;ENSG00000008710
16	2185803	2209165	RAB26;ENSG00000167964
16	2200698	2233129	TRAF7;ENSG00000131653
16	2222183	2251525	CASKIN1;ENSG00000167971
16	2249248	2264416	MLST8;ENSG00000167965
16	2254253	2266950	C16orf79;ENSG00000182685
16	2256997	2269807	PGP;ENSG00000184207
16	2268559	2290742	E4F1;ENSG00000167967
16	2280816	2293711	DNASE1L2;ENSG00000167968
16	2284395	2307300	ECI1;ENSG00000167969
16	2298116	2323412	RNPS1;ENSG00000205937
16	2298737	2317342	AC009065.1;ENSG00000167970
16	2320881	2395746	ABCA3;ENSG00000167972
16	2474394	2513854	CCNF;ENSG00000162063
16	2505080	2519963	C16orf59;ENSG00000162062
16	2516499	2529145	NTN3;ENSG00000162068
16	2520146	2560734	TBC1D24;ENSG00000162065
16	2541032	2575218	RP11-20I23.1;ENSG00000260272
16	2558726	2575218	ATP6V0C;ENSG00000185883
16	2558965	2582955	RP11-20I23.3;ENSG00000259784
16	2565357	2586422	AMDHD2;ENSG00000162066
16	2572080	2586419	CEMP1;ENSG00000205923
16	2582964	2658188	PDPK1;ENSG00000140992
16	2727475	2764030	KCTD5;ENSG00000167977
16	2757418	2775551	PRSS27;ENSG00000172382
16	2797329	2827538	SRRM2;ENSG00000167978
16	2816414	2832297	TCEB2;ENSG00000103363
16	2828953	2842948	PRSS33;ENSG00000103355
16	2862163	2881304	PRSS21;ENSG00000007038
16	2875169	2893966	ZG16B;ENSG00000162078
16	2897727	2913630	PRSS22;ENSG00000005001
16	2928186	2954382	FLYWCH2;ENSG00000162076
16	2956937	3006208	FLYWCH1;ENSG00000059122
16	3008944	3023383	KREMEN2;ENSG00000131650
16	3013024	3035539	PKMYT1;ENSG00000127564
16	3014245	3028489	PAQR4;ENSG00000162073
16	3051166	3075071	CLDN6;ENSG00000184697
16	3057456	3069505	CLDN9;ENSG00000213937
16	3063445	3077383	TNFRSF12A;ENSG00000006327
16	3067620	3079286	HCFC1R1;ENSG00000103145
16	3069027	3082755	THOC6;ENSG00000131652
16	3072682	3091926	CCDC64B;ENSG00000162069
16	3091681	3115726	MMP25;ENSG00000008516
16	3110297	3136907	IL32;ENSG00000008517
16	3133890	3154317	ZSCAN10;ENSG00000130182
16	3157560	3175517	ZNF205;ENSG00000122386
16	3174777	3197805	ZNF213;ENSG00000085644
16	3189219	3204963	CASP16;ENSG00000228146
16	3249246	3260187	OR1F1;ENSG00000168124
16	3267324	3291220	ZNF200;ENSG00000010539
16	3287027	3311626	MEFV;ENSG00000103313
16	3308742	3356400	ZNF263;ENSG00000006194
16	3343831	3360728	TIGD7;ENSG00000140993
16	3350405	3373851	ZNF75A;ENSG00000162086
16	3400888	3411923	OR2C1;ENSG00000168158
16	3416052	3427282	MTRNR2L4;ENSG00000232196
16	3427084	3456064	ZNF434;ENSG00000140987
16	3446234	3464369	ZNF174;ENSG00000103343
16	3481103	3498541	ZNF597;ENSG00000167981
16	3488610	3541962	NAA60;ENSG00000122390
16	3538483	3550479	C16orf90;ENSG00000215131
16	3545923	3594047	CLUAP1;ENSG00000103351
16	3584032	3632400	NLRC3;ENSG00000167984
16	3626181	3666598	SLX4;ENSG00000188827
16	3656728	3735143	DNASE1;ENSG00000213918
16	3696639	3772597	TRAP1;ENSG00000126602
16	3770054	3935726	CREBBP;ENSG00000005339
16	3998387	4171185	ADCY9;ENSG00000162104
16	4234374	4297080	SRL;ENSG00000185739
16	4302186	4328075	TFAP4;ENSG00000090447
16	4359761	4394597	GLIS2;ENSG00000126603
16	4376549	4410607	PAM16;ENSG00000217930
16	4385251	4475494	CORO7;ENSG00000103426
16	4399542	4480705	CORO7;ENSG00000262246
16	4416848	4438528	VASN;ENSG00000168140
16	4470805	4511775	DNAJA3;ENSG00000103423
16	4506680	4550763	NMRAL1;ENSG00000153406
16	4519690	4565347	HMOX2;ENSG00000103415
16	4555719	4593828	C16orf5;ENSG00000089486
16	4601490	4655714	C16orf96;ENSG00000205832
16	4651110	4670027	FAM100A;ENSG00000153443
16	4661493	4745974	MGRN1;ENSG00000102858
16	4738694	4750859	NUDT16L1;ENSG00000168101
16	4741512	4789378	ANKS3;ENSG00000168096
16	4779272	4804396	C16orf71;ENSG00000166246
16	4793239	4822624	ZNF500;ENSG00000103199
16	4822669	4843521	SEPT12;ENSG00000140623
16	4833397	4851491	RP11-127I20.4;ENSG00000267795
16	4841968	4857950	ROGDI;ENSG00000067836
16	4848203	4902342	GLYR1;ENSG00000140632
16	4891665	4937360	UBN1;ENSG00000118900
16	4927507	5015741	PPL;ENSG00000118898
16	5003317	5074158	SEC14L5;ENSG00000103184
16	5069844	5089141	NAGPA;ENSG00000103174
16	5078702	5142379	ALG1;ENSG00000033011
16	5089122	5121110	C16orf89;ENSG00000153446
16	5129304	5152808	FAM86A;ENSG00000118894
16	6064094	7768339	RBFOX1;ENSG00000078328
16	8710539	8745080	METTL22;ENSG00000067365
16	8763421	8883431	ABAT;ENSG00000183044
16	8869240	8896504	TMEM186;ENSG00000184857
16	8877679	8948187	PMM2;ENSG00000140650
16	8941798	8967865	CARHSP1;ENSG00000153048
16	8980950	9063370	USP7;ENSG00000187555
16	9180504	9220496	C16orf72;ENSG00000182831
16	9755741	9775699	RP11-297M9.1;ENSG00000260362
16	9847375	10281610	GRIN2A;ENSG00000183454
16	10415290	10582494	ATF7IP2;ENSG00000166669
16	10617278	10679554	EMP2;ENSG00000213853
16	10716357	10793801	TEKT5;ENSG00000153060
16	10832642	10868207	NUBP1;ENSG00000103274
16	10849775	10917650	FAM18A;ENSG00000166676
16	10966054	11031078	CIITA;ENSG00000179583
16	11017747	11041316	DEXI;ENSG00000182108
16	11033344	11281045	CLEC16A;ENSG00000038532
16	11338475	11450618	RMI2;ENSG00000175643
16	11343261	11355035	SOCS1;ENSG00000185338
16	11356604	11368389	TNP2;ENSG00000178279
16	11364495	11375336	PRM2;ENSG00000122304
16	11369692	11380206	PRM1;ENSG00000175646
16	11531046	11590610	AC099489.1;ENSG00000188897
16	11636852	11735236	LITAF;ENSG00000189067
16	11757269	11778014	SNN;ENSG00000184602
16	11767935	11841733	TXNDC11;ENSG00000153066
16	11839441	11896122	ZC3H7A;ENSG00000122299
16	11924055	11950441	RSL1D1;ENSG00000171490
16	11956984	12014938	GSPT1;ENSG00000103342
